Date,return,daily_variance,daily_downside_variance
1993-06-18,-0.008235547182694813,6.782423739839248e-05,6.782423739839248e-05
1993-06-21,0.002107166635818114,4.440151231105029e-06,0.0
1993-06-22,0.0007003727773196022,4.905220272103731e-07,0.0
1993-06-23,-0.009103322852925588,8.287048696459728e-05,8.287048696459728e-05
1993-06-24,0.013427858380521185,0.00018030738068733302,0.0
1993-06-25,-0.0006976436170895717,4.867066164658209e-07,4.867066164658209e-07
1993-06-28,0.011165565268774102,0.0001246698477712545,0.0
1993-06-29,-0.004830979803382318,2.333836586068786e-05,2.333836586068786e-05
1993-06-30,0.0,0.0,0.0
1993-07-01,-0.0027741786137779334,7.696066981142857e-06,7.696066981142857e-06
1993-07-02,-0.005562722103210294,3.094387719754435e-05,3.094387719754435e-05
1993-07-06,-0.01048992785378744,0.00011003858637766556,0.00011003858637766556
1993-07-07,0.0028273468186463813,7.993890032909813e-06,0.0
1993-07-08,0.011275178140626618,0.00012712964210286434,0.0
1993-07-09,0.002786868621261096,7.766636712169723e-06,0.0
1993-07-12,-0.0006946090349432277,4.824817114247621e-07,4.824817114247621e-07
1993-07-13,-0.0006953975884883556,4.835778060754204e-07,4.835778060754204e-07
1993-07-14,0.0034797134632571503,1.210840578637307e-05,0.0
1993-07-15,-0.004160963032370235,1.7313613356751702e-05,1.7313613356751702e-05
1993-07-16,-0.0027860762624082325,7.762220939954626e-06,7.762220939954626e-06
1993-07-19,-0.000697851007274819,4.869960283544794e-07,4.869960283544794e-07
1993-07-20,0.0027954271895866967,7.814413172280577e-06,0.0
1993-07-21,-0.0006966980068432438,4.853881127393486e-07,4.853881127393486e-07
1993-07-22,-0.006974136752252003,4.863858343911211e-05,4.863858343911211e-05
1993-07-23,0.004916027479922924,2.4167326183357337e-05,0.0
1993-07-26,0.005590086299165575,3.1249064832118676e-05,0.0
1993-07-27,-0.0006946090349432277,4.824817114247621e-07,4.824817114247621e-07
1993-07-28,-0.0020859634631168467,4.351243569458428e-06,4.351243569458428e-06
1993-07-29,0.005574732963068207,3.1077647609519234e-05,0.0
1993-07-30,-0.005543827604579499,3.073402450929766e-05,3.073402450929766e-05
1993-08-02,0.002786868621261096,7.766636712169723e-06,0.0
1993-08-03,0.0006955256072349592,4.837558703195587e-07,0.0
1993-08-04,0.0,0.0,0.0
1993-08-05,-0.002083600004060493,4.341388976920886e-06,4.341388976920886e-06
1993-08-06,0.0013914570563935413,1.936152739787379e-06,0.0
1993-08-09,0.005559392853348388,3.0906848897861136e-05,0.0
1993-08-10,-0.0006909206974043958,4.773714101017766e-07,4.773714101017766e-07
1993-08-11,0.0,0.0,0.0
1993-08-12,-0.0027658216292467674,7.649769284809243e-06,7.649769284809243e-06
1993-08-13,0.0013869368627403844,1.92359386122814e-06,0.0
1993-08-16,0.005540292081866571,3.069483635239343e-05,0.0
1993-08-17,0.003443234955840646,1.1855866961122937e-05,0.0
1993-08-18,0.005490784608271682,3.0148715614433203e-05,0.0
1993-08-19,0.0,0.0,0.0
1993-08-20,0.0006821311571958422,4.6530291561733874e-07,0.0
1993-08-23,-0.0020458982057678377,4.185699468364057e-06,4.185699468364057e-06
1993-08-24,0.010935930177251585,0.00011959456884172188,0.0
1993-08-25,0.0006762690430117679,4.5733981853605244e-07,0.0
1993-08-26,0.000675960542381393,4.56922654856547e-07,0.0
1993-08-27,-0.0006755039283795616,4.563055572562199e-07,4.563055572562199e-07
1993-08-30,0.004054500748331913,1.643897631822404e-05,0.0
1993-08-31,0.002691740265703624,7.245465658010215e-06,0.0
1993-09-01,-0.0013421833586966248,1.8014561683621524e-06,1.8014561683621524e-06
1993-09-02,-0.0033600788886160027,1.1290130137722952e-05,1.1290130137722952e-05
1993-09-03,0.0006733327473322781,4.5337698863003346e-07,0.0
1993-09-07,-0.006738202997243814,4.540337963206552e-05,4.540337963206552e-05
1993-09-08,-0.003391919911079788,1.1505120683179518e-05,1.1505120683179518e-05
1993-09-09,0.0020425424045089624,4.171979474217254e-06,0.0
1993-09-10,0.008831357539160978,7.799287598449544e-05,0.0
1993-09-13,0.0006734622777857524,4.5355143960037395e-07,0.0
1993-09-14,-0.004038128154706722,1.630647899383511e-05,1.630647899383511e-05
1993-09-15,0.0027023568683999244,7.302732644188246e-06,0.0
1993-09-16,-0.004041499752141742,1.633372024656176e-05,1.633372024656176e-05
1993-09-17,-0.0019405665338798617,3.7657984724145e-06,3.7657984724145e-06
1993-09-20,-0.008184630529641912,6.698817690674644e-05,6.698817690674644e-05
1993-09-21,-0.0034385425225429422,1.182357467933598e-05,1.182357467933598e-05
1993-09-22,0.008280871006299595,6.857282462297327e-05,0.0
1993-09-23,0.005475714418902822,2.9983448397380265e-05,0.0
1993-09-24,-0.0027230586653659294,7.415048495024477e-06,7.415048495024477e-06
1993-09-27,0.010921677598907165,0.00011928304157447057,0.0
1993-09-28,-0.002025764365384264,4.10372126406071e-06,4.10372126406071e-06
1993-09-29,-0.003382117325319678,1.1438717602227531e-05,1.1438717602227531e-05
1993-09-30,-0.002036987462467832,4.149317922251137e-06,4.149317922251137e-06
1993-10-01,0.004761607179148308,2.267290292851671e-05,0.0
1993-10-04,0.0013544133916090217,1.8344356353698533e-06,0.0
1993-10-05,-0.0013525814371971867,1.8294765442504071e-06,1.8294765442504071e-06
1993-10-06,-0.0006773546059706259,4.588092622296219e-07,4.588092622296219e-07
1993-10-07,-0.002709552785030711,7.341676294867683e-06,7.341676294867683e-06
1993-10-08,0.0013584943071540678,1.8455067825700108e-06,0.0
1993-10-11,0.0020353104313419745,4.1424885519294546e-06,0.0
1993-10-12,0.0013544133916090217,1.8344356353698533e-06,0.0
1993-10-13,0.0,0.0,0.0
1993-10-14,0.012845904755785398,0.0001650172689947099,0.0
1993-10-15,0.005340685836463521,2.8522925203802062e-05,0.0
1993-10-18,-0.0026560846860180787,7.054785859299756e-06,7.054785859299756e-06
1993-10-19,-0.007323248869812171,5.3629974009205244e-05,5.3629974009205244e-05
1993-10-20,0.0013415490759927096,1.7997539232968928e-06,0.0
1993-10-21,-0.0013397517332928155,1.7949347068611035e-06,1.7949347068611035e-06
1993-10-22,-0.004694908941404119,2.2042169968076346e-05,2.2042169968076346e-05
1993-10-25,0.002695533655085791,7.2659016857001645e-06,0.0
1993-10-26,-0.0006716864277058754,4.5116265716428016e-07,4.5116265716428016e-07
1993-10-27,0.0006721378936065392,4.517693480218354e-07,0.0
1993-10-28,0.007392588164165659,5.4650359764962186e-05,0.0
1993-10-29,0.0,0.0,0.0
1993-11-01,0.00266863259286354,7.1215999156935814e-06,0.0
1993-11-02,-0.0006660002303819912,4.4355630686886536e-07,4.4355630686886536e-07
1993-11-03,-0.012649710837883243,0.00016001518428206078,0.00016001518428206078
1993-11-04,-0.010789038533069562,0.0001164033524680598,0.0001164033524680598
1993-11-05,0.004771718841107608,2.2769300698581335e-05,0.0
1993-11-08,0.001356577198476261,1.8403016954257006e-06,0.0
1993-11-09,0.0006778137262200001,4.594314474522413e-07,0.0
1993-11-10,0.007447794552187581,5.546964369159501e-05,0.0
1993-11-11,-0.0026882872862311613,7.226888533312102e-06,7.226888533312102e-06
1993-11-12,0.00471705508550202,2.225060867966047e-05,0.0
1993-11-15,-0.0006705547560376113,4.4964368084466036e-07,4.4964368084466036e-07
1993-11-16,0.004697912627754208,2.207038305801245e-05,0.0
1993-11-17,-0.005344615201861025,2.8564911655963963e-05,2.8564911655963963e-05
1993-11-18,-0.002686263326138083,7.216010657354437e-06,7.216010657354437e-06
1993-11-19,-0.0020196459613663897,4.078969809263569e-06,4.078969809263569e-06
1993-11-22,-0.0060725999631472405,3.687647031241587e-05,3.687647031241587e-05
1993-11-23,0.005430359856167355,2.9488808167473935e-05,0.0
1993-11-24,0.004052045018198669,1.641906882950865e-05,0.0
1993-11-26,0.0006721378936065392,4.517693480218354e-07,0.0
1993-11-29,-0.004032174000112132,1.6258427167180272e-05,1.6258427167180272e-05
1993-11-30,0.0006744057490326583,4.548231143283008e-07,0.0
1993-12-01,0.001348418056000611,1.8182312537484667e-06,0.0
1993-12-02,0.0026934987731113136,7.254935640752151e-06,0.0
1993-12-03,0.004029761784680064,1.6238980041267852e-05,0.0
1993-12-06,0.003344534876575933,1.1185913540632792e-05,0.0
1993-12-07,-0.0006662403233490544,4.438761684562525e-07,4.438761684562525e-07
1993-12-08,0.0,0.0,0.0
1993-12-09,-0.00333575430625066,1.1127256791669822e-05,1.1127256791669822e-05
1993-12-10,-0.0020079904332387377,4.032025579978294e-06,4.032025579978294e-06
1993-12-13,0.006035945192826464,3.64326343708049e-05,0.0
1993-12-14,-0.007333595392229775,5.3781621376933786e-05,5.3781621376933786e-05
1993-12-15,-0.0013422513539338432,1.8016386971372351e-06,1.8016386971372351e-06
1993-12-16,0.0033617913334320626,1.1301640969538926e-05,0.0
1993-12-17,0.005496358712685723,3.0209959098516256e-05,0.0
1993-12-20,0.0013419864311634555,1.800927581426828e-06,0.0
1993-12-21,-0.003351015146355607,1.1229302511104691e-05,1.1229302511104691e-05
1993-12-22,0.006724783284733471,4.522271022663069e-05,0.0
1993-12-23,-0.0006685442917296891,4.4695147000435163e-07,4.4695147000435163e-07
1993-12-27,0.005347726211966108,2.8598175638149383e-05,0.0
1993-12-28,0.001995216961450552,3.9808907232599745e-06,0.0
1993-12-29,-0.0013275679884562352,1.7624367639737348e-06,1.7624367639737348e-06
1993-12-30,-0.003986268246968239,1.5890334536787234e-05,1.5890334536787234e-05
1993-12-31,-0.005337164728219546,2.8485327336150816e-05,2.8485327336150816e-05
1994-01-03,-0.0026824648756887948,7.195617809304101e-06,7.195617809304101e-06
1994-01-04,0.004034738645941172,1.6279115941051198e-05,0.0
1994-01-05,0.0020088991485540664,4.035675789061253e-06,0.0
1994-01-06,0.0,0.0,0.0
1994-01-07,0.006016282637722359,3.619565677695951e-05,0.0
1994-01-10,0.011960030198149951,0.00014304232234065877,0.0
1994-01-11,-0.001969613529058112,3.87937745384875e-06,3.87937745384875e-06
1994-01-12,-0.0032888583152929085,1.0816589018071308e-05,1.0816589018071308e-05
1994-01-13,-0.0026408999124784005,6.9743523477284235e-06,6.9743523477284235e-06
1994-01-14,0.0039706544069546545,1.576609641946842e-05,0.0
1994-01-17,0.0,0.0,0.0
1994-01-18,0.0013186029502578744,1.7387137404287705e-06,0.0
1994-01-19,-0.002632661732357322,6.930907797018656e-06,6.930907797018656e-06
1994-01-20,0.0026396109350543817,6.967545888458668e-06,0.0
1994-01-21,-0.001974442733268633,3.898424106957311e-06,3.898424106957311e-06
1994-01-24,-0.003957985866953284,1.566565212300194e-05,1.566565212300194e-05
1994-01-25,0.0,0.0,0.0
1994-01-26,0.002648711431274098,7.01567224616208e-06,0.0
1994-01-27,0.009246716595491922,8.550176779734571e-05,0.0
1994-01-28,0.002618149916932655,6.854708987534468e-06,0.0
1994-01-31,0.0071803851897507265,5.1557931473191576e-05,0.0
1994-02-01,-0.005184479060292735,2.6878823126613838e-05,2.6878823126613838e-05
1994-02-02,0.006514001399542835,4.243221423324601e-05,0.0
1994-02-03,-0.004530838371518686,2.05284963488261e-05,2.05284963488261e-05
1994-02-04,-0.02275596127096957,0.0005178337733658671,0.0005178337733658671
1994-02-07,0.004657011849618531,2.168775936748741e-05,0.0
1994-02-08,0.0006619263933251851,4.3814655018048765e-07,0.0
1994-02-09,0.0039706544069546545,1.576609641946842e-05,0.0
1994-02-10,-0.008569488866501329,7.343613943309023e-05,7.343613943309023e-05
1994-02-11,0.0033244959985296862,1.1052273644239896e-05,0.0
1994-02-14,0.0013255215489096361,1.757007376623801e-06,0.0
1994-02-15,0.0052944930738281215,2.803165690881395e-05,0.0
1994-02-16,-0.000658147577756174,4.3315823410631915e-07,4.3315823410631915e-07
1994-02-17,-0.005929158837306825,3.515492451801362e-05,3.515492451801362e-05
1994-02-18,-0.005964235865620893,3.55721094607586e-05,3.55721094607586e-05
1994-02-22,0.010000807158307978,0.0001000161438176641,0.0
1994-02-23,-0.0026408999124784005,6.9743523477284235e-06,6.9743523477284235e-06
1994-02-24,-0.013236160885097936,0.00017519595497619657,0.00017519595497619657
1994-02-25,0.004694495438878343,2.203828742564957e-05,0.0
1994-02-28,0.0,0.0,0.0
1994-03-01,-0.004004896345904285,1.6039194741437498e-05,1.6039194741437498e-05
1994-03-02,0.0013407696275069547,1.797663194045138e-06,0.0
1994-03-03,-0.0026773678112275157,7.168298396597218e-06,7.168298396597218e-06
1994-03-04,0.002684555353317908,7.206837445027837e-06,0.0
1994-03-07,0.005354154691006974,2.866697245523198e-05,0.0
1994-03-08,-0.003994880358721642,1.5959069080499954e-05,1.5959069080499954e-05
1994-03-09,0.004680112538518744,2.1903453373200358e-05,0.0
1994-03-10,-0.007984583167195414,6.375356835386034e-05,6.375356835386034e-05
1994-03-11,0.005365802902207895,2.8791840785342664e-05,0.0
1994-03-14,0.0013341464336080744,1.779946706309144e-06,0.0
1994-03-15,-0.0006666903737831964,4.444760544951781e-07,4.444760544951781e-07
1994-03-16,0.00799983567529794,6.399737083176963e-05,0.0
1994-03-17,0.0,0.0,0.0
1994-03-18,-0.000216906323160182,4.7048353026869303e-08,4.7048353026869303e-08
1994-03-21,-0.0026622899928224752,7.087788005882695e-06,7.087788005882695e-06
1994-03-22,0.002669396700946347,7.125678747023241e-06,0.0
1994-03-23,-0.0006666490118429902,4.444209049912353e-07,4.444209049912353e-07
1994-03-24,-0.01198348531876725,0.00014360392038511024,0.00014360392038511024
1994-03-25,-0.009434124780168807,8.900271036779513e-05,8.900271036779513e-05
1994-03-28,0.001360735601455998,1.8516013770698165e-06,0.0
1994-03-29,-0.019701509555550167,0.00038814947876743457,0.00038814947876743457
1994-03-30,-0.013859799032876596,0.00019209402923172703,0.00019209402923172703
1994-03-31,0.002811130819726726,7.902456485617454e-06,0.0
1994-04-04,-0.01541693296349711,0.00023768182200096377,0.00023768182200096377
1994-04-05,0.02064070545621499,0.00042603872173022333,0.0
1994-04-06,0.0,0.0,0.0
1994-04-07,0.00488183477554327,2.383231077570361e-05,0.0
1994-04-08,-0.007633982634435599,5.827769086286428e-05,5.827769086286428e-05
1994-04-11,0.004195412586116998,1.7601486767748914e-05,0.0
1994-04-12,-0.0013923527862604868,1.9386462814073407e-06,1.9386462814073407e-06
1994-04-13,-0.005230558751189052,2.7358744849640372e-05,2.7358744849640372e-05
1994-04-14,0.00035078443687619476,1.2304972115454908e-07,0.0
1994-04-15,0.0,0.0,0.0
1994-04-18,-0.006657427064274302,4.4321335116131945e-05,4.4321335116131945e-05
1994-04-19,0.0014107526763893485,1.99022311393971e-06,0.0
1994-04-20,-0.0010564789561747778,1.1161477848401482e-06,1.1161477848401482e-06
1994-04-21,0.01339883132681896,0.00017952868092454516,0.0
1994-04-22,-0.0010435380247706405,1.08897160914221e-06,1.08897160914221e-06
1994-04-25,0.010449587600319665,0.0001091938810167545,0.0
1994-04-26,-0.001033601992511568,1.0683330789238835e-06,1.0683330789238835e-06
1994-04-28,-0.007247538756443905,5.252681802615647e-05,5.252681802615647e-05
1994-04-29,0.0031283246744948645,9.7864152690534e-06,0.0
1994-05-02,0.006236988054145076,3.8900019987548384e-05,0.0
1994-05-03,-0.0010324605508026385,1.0659747889636877e-06,1.0659747889636877e-06
1994-05-04,-0.0017238598308086939,2.971692716275779e-06,2.971692716275779e-06
1994-05-05,-0.0013810372611138266,1.9072639165847798e-06,1.9072639165847798e-06
1994-05-06,-0.009682122071587584,9.374348780912346e-05,9.374348780912346e-05
1994-05-09,-0.00872914864493124,7.61980360653049e-05,7.61980360653049e-05
1994-05-10,0.007749006801116565,6.0047106403750776e-05,0.0
1994-05-11,-0.00908735408950534,8.258000434804941e-05,8.258000434804941e-05
1994-05-12,0.004938052898012746,2.4384366423572076e-05,0.0
1994-05-13,0.0,0.0,0.0
1994-05-16,0.00035142840007917897,1.2350192038221149e-07,0.0
1994-05-17,0.014736791906891034,0.00021717303570700908,0.0
1994-05-18,0.007261237219637007,5.272556595984177e-05,0.0
1994-05-19,0.0048059031447549305,2.3096705036765332e-05,0.0
1994-05-20,-0.0037582009339560685,1.4124074259988265e-05,1.4124074259988265e-05
1994-05-23,-0.0017145492618301228,2.939679171242219e-06,2.939679171242219e-06
1994-05-24,0.004122356124583781,1.6993820017893413e-05,0.0
1994-05-25,0.002736930112519298,7.490786440814897e-06,0.0
1994-05-26,0.0006824569480587961,4.657474859537263e-07,0.0
1994-05-27,0.0010227666156914506,1.0460515501729434e-06,0.0
1994-05-31,-0.0013631037764976206,1.8580519055020751e-06,1.8580519055020751e-06
1994-06-01,0.004434460262216389,1.9664437817176244e-05,0.0
1994-06-02,-0.0010183062916767627,1.03694770366848e-06,1.03694770366848e-06
1994-06-03,0.00577816645325524,3.338720756152424e-05,0.0
1994-06-06,-0.00033792660773590555,1.1419439221589658e-07,1.1419439221589658e-07
1994-06-07,-0.0013523821595828878,1.8289375055580752e-06,1.8289375055580752e-06
1994-06-08,-0.00812506235020427,6.601663819470695e-05,6.601663819470695e-05
1994-06-09,0.005461595252328477,2.9829022700256963e-05,0.0
1994-06-10,0.0016968688624710015,2.8793639364236308e-06,0.0
1994-06-13,0.0013552978482498368,1.8368322574706377e-06,0.0
1994-06-14,0.007783272960786736,6.057933798211392e-05,0.0
1994-06-15,-0.004029103897099318,1.623367821362091e-05,1.623367821362091e-05
1994-06-16,0.0020231380365660634,4.093087515000386e-06,0.0
1994-06-17,-0.0055819943571037145,3.115866100273771e-05,3.115866100273771e-05
1994-06-20,-0.008515799278214442,7.251883734683762e-05,7.251883734683762e-05
1994-06-21,-0.008587542137243886,7.37458799589393e-05,7.37458799589393e-05
1994-06-22,0.003811731971727239,1.4529300624287626e-05,0.0
1994-06-23,-0.005868442315696276,3.443861521265467e-05,3.443861521265467e-05
1994-06-24,-0.0208330666777794,0.0004340166672008024,0.0004340166672008024
1994-06-27,0.017376363646312676,0.00030193801356889673,0.0
1994-06-28,-0.004880350292797098,2.3817818980404716e-05,2.3817818980404716e-05
1994-06-29,0.0031530441367626505,9.941687328373328e-06,0.0
1994-06-30,-0.006285593914429843,3.950869085711748e-05,3.950869085711748e-05
1994-07-01,0.002108450837227993,4.445564933007425e-06,0.0
1994-07-05,0.005259322676970379,2.7660475020494876e-05,0.0
1994-07-06,-0.001395188379211043,1.9465506134855375e-06,1.9465506134855375e-06
1994-07-07,0.004191412948271189,1.7567942502935384e-05,0.0
1994-07-08,-0.0003474538032176566,1.2072414537041406e-07,1.2072414537041406e-07
1994-07-11,-0.003479250521548294,1.2105184191694075e-05,1.2105184191694075e-05
1994-07-12,0.0013965741541364096,1.950419368001828e-06,0.0
1994-07-13,0.001742479755386439,3.0362356979315847e-06,0.0
1994-07-14,0.010790654748281892,0.00011643822989661853,0.0
1994-07-15,0.00034361499356960756,1.1807126380584144e-07,0.0
1994-07-18,0.001721247345478627,2.96269242431722e-06,0.0
1994-07-19,-0.002061196479372862,4.2485309265790815e-06,4.2485309265790815e-06
1994-07-20,-0.004477179381417784,2.004513521339253e-05,2.004513521339253e-05
1994-07-21,0.0020759288990459535,4.309480793894144e-06,0.0
1994-07-22,0.0017262953059120623,2.9800954832140205e-06,0.0
1994-07-25,0.0013779916150697957,1.8988608912026641e-06,0.0
1994-07-26,-0.0010322743370272391,1.0655903068850262e-06,1.0655903068850262e-06
1994-07-27,0.0,0.0,0.0
1994-07-28,0.002066829708691209,4.271785044728588e-06,0.0
1994-07-29,0.009968998876403568,9.938093859773559e-05,0.0
1994-08-01,0.00476434950905591,2.2699026244441286e-05,0.0
1994-08-02,0.0013560326136079492,1.8388244491684058e-06,0.0
1994-08-03,0.00033836781429696927,1.1449277775210828e-07,0.0
1994-08-04,-0.005749509869648839,3.305686374118941e-05,3.305686374118941e-05
1994-08-05,-0.0034020210785490335,1.1573747418891929e-05,1.1573747418891929e-05
1994-08-08,0.0023898878187111894,5.711563786024127e-06,0.0
1994-08-09,0.0017026383341653961,2.898977296969515e-06,0.0
1994-08-10,0.0037384467034045077,1.397598375419603e-05,0.0
1994-08-11,-0.003724522773520089,1.3872069890469778e-05,1.3872069890469778e-05
1994-08-12,0.007817381333146578,6.111145090782856e-05,0.0
1994-08-15,-0.0003371963091859387,1.1370135092861915e-07,1.1370135092861915e-07
1994-08-16,0.007085463303486472,5.020379022505343e-05,0.0
1994-08-17,-0.0006701609233430439,4.4911566317600114e-07,4.4911566317600114e-07
1994-08-18,-0.0033521895492266696,1.1237174773944502e-05,1.1237174773944502e-05
1994-08-19,-0.0006727217390188889,4.52554538148598e-07,4.52554538148598e-07
1994-08-22,-0.001010771803477306,1.021659638704766e-06,1.021659638704766e-06
1994-08-23,0.0057287844847391245,3.281897167258772e-05,0.0
1994-08-24,0.010719702860382485,0.00011491202941489244,0.0
1994-08-25,-0.0026519996516377597,7.033102152286799e-06,7.033102152286799e-06
1994-08-26,0.01429119964581127,0.00020423838731643617,0.0
1994-08-29,-0.0006555193500393797,4.297056182760508e-07,4.297056182760508e-07
1994-08-30,0.002623375743660894,6.882100292428348e-06,0.0
